,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
385,385,400,"00:29:02,122","00:29:04,249",Grab your jacket. Let's get the fuck out of here.,American History X (1998).csv,1324088701
386,386,401,"00:29:04,291","00:29:08,420",I want to talk to him. One second.,American History X (1998).csv,1324088701
387,387,402,"00:29:08,461","00:29:13,383","Hey, listen. Did you pull some shit in school today?",American History X (1998).csv,1324088701
388,388,403,"00:29:13,425","00:29:16,594",- Just the usual. - This kid is awesome as hell.,American History X (1998).csv,1324088701
389,389,404,"00:29:16,636","00:29:19,556","Did you turn in a paper on ""Mein Kampf""?",American History X (1998).csv,1324088701
390,390,405,"00:29:20,849","00:29:24,102","- Sweeney shit his pants. - He did, man.",American History X (1998).csv,1324088701
391,391,406,"00:29:24,144","00:29:27,188",Was that your idea or did Cameron put you up to that?,American History X (1998).csv,1324088701
392,392,407,"00:29:27,230","00:29:30,066",No. I thought it would be cool. How'd you know?,American History X (1998).csv,1324088701
393,393,408,"00:29:30,108","00:29:32,277",It doesn't matter how I knew.,American History X (1998).csv,1324088701
394,394,409,"00:29:32,319","00:29:34,612",This kid is smart as hell.,American History X (1998).csv,1324088701
395,395,410,"00:29:34,654","00:29:36,656",Was that Sweeney on the phone?,American History X (1998).csv,1324088701
396,396,411,"00:29:36,698","00:29:38,575",Sweeney called and told me.,American History X (1998).csv,1324088701
397,397,412,"00:29:38,616","00:29:41,619","God, I hate that fucking nigger, man.",American History X (1998).csv,1324088701
398,398,413,"00:29:41,661","00:29:43,121",He's gotta get a fucking life.,American History X (1998).csv,1324088701
399,399,414,"00:29:44,372","00:29:46,082",Sweeney's a good teacher.,American History X (1998).csv,1324088701
400,400,415,"00:29:46,124","00:29:48,293",Sweeney is a nigger on a power trip.,American History X (1998).csv,1324088702
401,401,416,"00:29:48,335","00:29:50,378",That's what he was like when we were there...,American History X (1998).csv,1324088702
402,402,417,"00:29:50,420","00:29:52,922",and that's how he is now. It'll never change.,American History X (1998).csv,1324088702
403,403,418,"00:29:52,964","00:29:54,132",Fuck that nigger!,American History X (1998).csv,1324088702
404,404,419,"00:29:54,174","00:29:56,259","- Seth, go away. - Are you kidding?",American History X (1998).csv,1324088702
405,405,420,"00:29:56,301","00:29:59,638",Nope. Wait in Danny's room. I want to talk to my brother.,American History X (1998).csv,1324088702
406,406,421,"00:29:59,679","00:30:02,515",I've been here 15 minutes. I'm starving.,American History X (1998).csv,1324088702
407,407,422,"00:30:06,728","00:30:10,607","Come here. Seriously, look. Forget this yahoo.",American History X (1998).csv,1324088702
408,408,423,"00:30:10,649","00:30:13,568",He kills bugs for a living. You don't want to be like that.,American History X (1998).csv,1324088702
409,409,424,"00:30:13,610","00:30:15,153",I'm serious. It's not funny.,American History X (1998).csv,1324088702
410,410,425,"00:30:15,195","00:30:17,530",Sweeney is a good teacher. You can learn a lot from him.,American History X (1998).csv,1324088702
411,411,426,"00:30:17,572","00:30:20,784",Don't go fuck it up with small fry shit like that.,American History X (1998).csv,1324088702
412,412,427,"00:30:20,825","00:30:22,167",You don't understand.,American History X (1998).csv,1324088702
413,413,428,"00:30:22,202","00:30:24,329",You got to see the bullshit paper he's making me write.,American History X (1998).csv,1324088702
414,414,429,"00:30:24,371","00:30:26,915",He told me all about it. I don't care.,American History X (1998).csv,1324088702
415,415,430,"00:30:26,957","00:30:29,668",You do anything he tells you to do. I mean it.,American History X (1998).csv,1324088702
416,416,431,"00:30:29,709","00:30:31,795",I don't want you getting in trouble in school...,American History X (1998).csv,1324088702
417,417,432,"00:30:31,836","00:30:35,215","trying to impress me, taking this shit in there.",American History X (1998).csv,1324088702
418,418,433,"00:30:35,250","00:30:37,008",Do you understand what I'm saying?,American History X (1998).csv,1324088702
419,419,434,"00:30:37,050","00:30:40,762","Yeah, I guess, but, I mean, I thought you'd be happy.",American History X (1998).csv,1324088702
420,420,435,"00:30:40,804","00:30:42,222","Well, I'm not.",American History X (1998).csv,1324088703
421,421,436,"00:30:44,724","00:30:46,059",Listen to that.,American History X (1998).csv,1324088703
422,422,437,"00:30:46,935","00:30:50,021","Yeah, I know. It's been getting worse.",American History X (1998).csv,1324088703
423,423,438,"00:30:50,063","00:30:51,439",Don't worry about it.,American History X (1998).csv,1324088703
424,424,439,"00:30:51,481","00:30:53,400",I'll talk to you about this later.,American History X (1998).csv,1324088703
425,425,440,"00:30:56,403","00:30:58,279",She's coughing her lungs out...,American History X (1998).csv,1324088703
426,426,441,"00:30:58,321","00:31:00,949",and you're blowing this in her face all day.,American History X (1998).csv,1324088703
427,427,442,"00:31:00,991","00:31:02,200",I'm putting it out.,American History X (1998).csv,1324088703
428,428,443,"00:31:02,242","00:31:05,704","Hey, come on. I want to talk to you.",American History X (1998).csv,1324088703
429,429,444,"00:31:10,083","00:31:13,086","Mommy, are you OK?",American History X (1998).csv,1324088703
430,430,445,"00:31:18,925","00:31:20,635",Put that out.,American History X (1998).csv,1324088703
431,431,446,"00:31:20,677","00:31:23,888",I was just yelling at him for blowing smoke in your face.,American History X (1998).csv,1324088703
432,432,447,"00:31:23,930","00:31:26,141","Nice thing to come home to, huh?",American History X (1998).csv,1324088703
433,433,448,"00:31:28,685","00:31:29,978",You all right?,American History X (1998).csv,1324088703
434,434,449,"00:31:30,979","00:31:32,188",You all right?,American History X (1998).csv,1324088703
435,435,450,"00:31:38,320","00:31:40,822","Look, you got to take it easy.",American History X (1998).csv,1324088703
436,436,451,"00:31:40,864","00:31:42,747",You got to get some rest.,American History X (1998).csv,1324088703
437,437,452,"00:31:42,782","00:31:44,909","Take Danny's and my room, and we'll hit the couch.",American History X (1998).csv,1324088703
438,438,453,"00:31:44,951","00:31:47,871",I've been on the couch for ages. The couch is fine.,American History X (1998).csv,1324088703
439,439,454,"00:31:47,912","00:31:49,754","No, it's not fine. This is terrible.",American History X (1998).csv,1324088703
440,440,455,"00:31:49,789","00:31:53,585",We can't live like this. We gotta get out of here.,American History X (1998).csv,1324088704
441,441,456,"00:31:55,712","00:31:57,881",Can I go with you?,American History X (1998).csv,1324088704
442,442,457,"00:31:57,922","00:32:01,217",Yeah. We all gotta get out of here.,American History X (1998).csv,1324088704
443,443,458,"00:32:01,259","00:32:04,763",- I could drop out and get a job. - Absolutely not.,American History X (1998).csv,1324088704
444,444,459,"00:32:04,804","00:32:06,806",You got to finish. I'll work something out.,American History X (1998).csv,1324088704
445,445,460,"00:32:10,393","00:32:15,231","Derek, can we please go eat? I'm fucking starving here.",American History X (1998).csv,1324088704
446,446,461,"00:32:15,273","00:32:17,067",Go wait in the living room.,American History X (1998).csv,1324088704
447,447,462,"00:32:18,234","00:32:20,403",I want him out of my house.,American History X (1998).csv,1324088704
448,448,463,"00:32:20,445","00:32:21,946",I know. Look.,American History X (1998).csv,1324088704
449,449,464,"00:32:37,170","00:32:40,027",He's an idiot. He's always been an idiot.,American History X (1998).csv,1324088704
450,450,465,"00:32:40,062","00:32:42,884",He can't help it. I got to do that paper.,American History X (1998).csv,1324088704
451,451,466,"00:32:42,926","00:32:45,261",I'll catch up with you later tonight.,American History X (1998).csv,1324088704
452,452,467,"00:32:45,303","00:32:48,431",Not at Cameron's. I need you to stay away from there.,American History X (1998).csv,1324088704
453,453,468,"00:32:48,473","00:32:51,935",- We were going to hang. - I'll explain it later.,American History X (1998).csv,1324088704
454,454,469,"00:32:51,977","00:32:54,437","I just need you to stay away from the party, all right?",American History X (1998).csv,1324088704
455,455,470_471,"00:32:54,479","00:32:59,234",Whatever. Promise me you'll stay away from that party tonight.,American History X (1998).csv,1324088704
456,456,472,"00:32:59,275","00:33:01,528","I'm not fucking 14 anymore, all right?",American History X (1998).csv,1324088704
457,457,473_474_475,"00:33:02,737","00:33:14,833","Whatever. God! Come on, let's go.",American History X (1998).csv,1324088704
458,458,476,"00:33:16,459","00:33:17,752",Where are you parked?,American History X (1998).csv,1324088704
459,459,477,"00:33:17,794","00:33:19,045",Out back.,American History X (1998).csv,1324088704
460,460,478,"00:34:28,073","00:34:29,783","Yeah, that's the whole bunch.",American History X (1998).csv,1324088705
461,461,479,"00:34:31,201","00:34:34,120",It didn't take long for Derek to make a name for himself...,American History X (1998).csv,1324088705
462,462,480,"00:34:34,155","00:34:36,247",and Cameron knew just how to use it.,American History X (1998).csv,1324088705
463,463,481,"00:34:36,289","00:34:37,624",You don't want to stick around?,American History X (1998).csv,1324088705
464,464,482,"00:34:37,666","00:34:41,753","You know I'd love to, but I got to be careful.",American History X (1998).csv,1324088705
465,465,483,"00:34:41,795","00:34:43,797","Yeah, I know.",American History X (1998).csv,1324088705
466,466,484,"00:34:44,464","00:34:46,341",I'll see you back at the house.,American History X (1998).csv,1324088705
467,467,485,"00:34:47,759","00:34:49,100",Good luck.,American History X (1998).csv,1324088705
468,468,486,"00:34:49,135","00:34:53,098","He sent Derek to the kids, to the frustrated ones...",American History X (1998).csv,1324088705
469,469,487,"00:34:53,139","00:34:54,975",the ones who were sick of getting their asses kicked...,American History X (1998).csv,1324088705
470,470,488,"00:34:55,016","00:34:57,435",by black and Mexican gangs.,American History X (1998).csv,1324088705
471,471,489_490,"00:34:57,477","00:35:03,233","""Don't just be some punk. Be part of something."" All right, let's go. Pull it together.",American History X (1998).csv,1324088705
472,472,491,"00:35:03,274","00:35:04,943",And everybody ate it up.,American History X (1998).csv,1324088705
473,473,492,"00:35:04,985","00:35:07,404",They did whatever Derek told them to.,American History X (1998).csv,1324088705
474,474,493,"00:35:08,405","00:35:10,699",Let's go. We're not here to fucking socialize.,American History X (1998).csv,1324088705
475,475,494,"00:35:12,492","00:35:13,743",Shut the fuck up.,American History X (1998).csv,1324088705
476,476,495,"00:35:13,785","00:35:14,995","Yeah, man.",American History X (1998).csv,1324088705
477,477,496,"00:35:15,036","00:35:16,371",You want a little toke?,American History X (1998).csv,1324088705
478,478,497,"00:35:17,831","00:35:19,249",Go ahead.,American History X (1998).csv,1324088705
479,479,498,"00:35:19,291","00:35:21,876","- Curtis, what is that? - Come on, Derek.",American History X (1998).csv,1324088705
480,480,499,"00:35:21,918","00:35:24,671",Weed is for niggers. Put that away right now.,American History X (1998).csv,1324088706
481,481,500,"00:35:24,713","00:35:25,964",Jesus fucking Christ.,American History X (1998).csv,1324088706
482,482,501,"00:35:26,006","00:35:27,424",Have a little self-respect.,American History X (1998).csv,1324088706
483,483,502,"00:35:28,883","00:35:32,846","All right, listen up. We need to open our eyes.",American History X (1998).csv,1324088706
484,484,503,"00:35:34,180","00:35:36,766",There's over two million illegal immigrants...,American History X (1998).csv,1324088706
485,485,504,"00:35:36,808","00:35:39,311",bedding down in this state tonight.,American History X (1998).csv,1324088706
486,486,505,"00:35:40,770","00:35:44,316",This state spent three billion dollars last year...,American History X (1998).csv,1324088706
487,487,506,"00:35:44,357","00:35:47,694",on services for those people who had no right to be here.,American History X (1998).csv,1324088706
488,488,507,"00:35:47,736","00:35:49,321",Three billion dollars.,American History X (1998).csv,1324088706
489,489,508,"00:35:49,362","00:35:53,867",$400 million just to lock up illegal immigrant criminals...,American History X (1998).csv,1324088706
490,490,509,"00:35:53,908","00:35:57,829",who only got into this country because the INS decided...,American History X (1998).csv,1324088706
491,491,510,"00:35:57,864","00:36:01,750",it's not worth the effort to screen for convicted felons.,American History X (1998).csv,1324088706
492,492,511,"00:36:03,752","00:36:06,212",Our government doesn't give a shit.,American History X (1998).csv,1324088706
493,493,512,"00:36:07,714","00:36:12,052","Our border policy is a joke, so is anybody surprised...",American History X (1998).csv,1324088706
494,494,513,"00:36:12,093","00:36:14,387",that south of the border they're laughing at us?,American History X (1998).csv,1324088706
495,495,514,"00:36:14,429","00:36:16,681",Laughing at our laws?,American History X (1998).csv,1324088706
496,496,515,"00:36:16,723","00:36:18,516","Every night, thousands of these parasites...",American History X (1998).csv,1324088706
497,497,516,"00:36:18,558","00:36:21,436",stream across the border like some fucking pi ata exploded.,American History X (1998).csv,1324088706
498,498,517,"00:36:21,478","00:36:25,106",Don't laugh. There's nothing funny here.,American History X (1998).csv,1324088706
499,499,518,"00:36:25,148","00:36:27,192",This is about your life and mine.,American History X (1998).csv,1324088706
500,500,519,"00:36:28,568","00:36:30,695","It's about decent, hard-working Americans...",American History X (1998).csv,1324088707
501,501,520,"00:36:30,737","00:36:32,572",falling through the cracks and getting the shaft...,American History X (1998).csv,1324088707
502,502,521,"00:36:32,614","00:36:36,076",because their government cares more about the rights...,American History X (1998).csv,1324088707
503,503,522,"00:36:36,111","00:36:38,370",of a bunch of people who aren't even citizens.,American History X (1998).csv,1324088707
504,504,523,"00:36:38,411","00:36:40,455",On the Statue of Liberty it says...,American History X (1998).csv,1324088707
505,505,524_525,"00:36:40,497","00:36:45,877","""Give me your tired, your hungry, your poor."" Well, it's Americans who are tired and hungry and poor.",American History X (1998).csv,1324088707
506,506,526,"00:36:45,919","00:36:48,088",Until you take care of that...,American History X (1998).csv,1324088707
507,507,527,"00:36:48,129","00:36:51,132","close the fucking book, because we're losing.",American History X (1998).csv,1324088707
508,508,528,"00:36:52,217","00:36:55,679",We're losing our right to pursue our destiny.,American History X (1998).csv,1324088707
509,509,529,"00:36:55,720","00:36:59,140",We're losing our freedom so a bunch of fucking foreigners...,American History X (1998).csv,1324088707
510,510,530,"00:36:59,182","00:37:01,351",can come in here and exploit our country.,American History X (1998).csv,1324088707
511,511,531,"00:37:01,393","00:37:04,479",And this isn't something that's going on far away.,American History X (1998).csv,1324088707
512,512,532,"00:37:04,521","00:37:07,565",This isn't happening places we can't do anything about it.,American History X (1998).csv,1324088707
513,513,533,"00:37:07,607","00:37:10,068",It's happening here. Right in our neighborhood.,American History X (1998).csv,1324088707
514,514,534,"00:37:10,110","00:37:12,195",Right in that building behind you.,American History X (1998).csv,1324088707
515,515,535,"00:37:12,237","00:37:15,699",Archie Miller ran that grocery store since we were kids here.,American History X (1998).csv,1324088707
516,516,536,"00:37:15,740","00:37:18,583",Dave worked there. Mike worked there.,American History X (1998).csv,1324088707
517,517,537,"00:37:18,618","00:37:20,996","He went under, and now some fucking Korean owns it...",American History X (1998).csv,1324088707
518,518,538,"00:37:21,037","00:37:23,540",who fired these guys and is making a killing...,American History X (1998).csv,1324088707
519,519,539,"00:37:23,581","00:37:26,918",because he hired 40 fucking border jumpers.,American History X (1998).csv,1324088707
520,520,540,"00:37:26,960","00:37:28,336",I see this shit going on...,American History X (1998).csv,1324088708
521,521,541,"00:37:28,378","00:37:30,380",and I don't see anybody doing anything about it...,American History X (1998).csv,1324088708
522,522,542,"00:37:30,422","00:37:32,299",and it fucking pisses me off.,American History X (1998).csv,1324088708
523,523,543,"00:37:34,467","00:37:36,428",So look around you.,American History X (1998).csv,1324088708
524,524,544,"00:37:37,679","00:37:38,805",This isn't our fucking neighborhood.,American History X (1998).csv,1324088708
525,525,545,"00:37:38,847","00:37:41,599",It's a battlefield. We're on a battlefield tonight.,American History X (1998).csv,1324088708
526,526,546,"00:37:41,641","00:37:43,310",Make a decision.,American History X (1998).csv,1324088708
527,527,547,"00:37:43,351","00:37:46,021",Are we going to stand on the sidelines?,American History X (1998).csv,1324088708
528,528,548,"00:37:46,062","00:37:48,732",Quietly standing there while our country gets raped?,American History X (1998).csv,1324088708
529,529,549,"00:37:49,774","00:37:52,652",Are we going to ante up and do something about it?,American History X (1998).csv,1324088708
530,530,550,"00:37:54,112","00:37:55,488",You're goddamn right.,American History X (1998).csv,1324088708
531,531,551,"00:38:08,126","00:38:10,754",Come here! Don't you know it's illegal...,American History X (1998).csv,1324088708
532,532,552,"00:38:10,795","00:38:13,423","to hire fucking border jumpers, you nip bastard?",American History X (1998).csv,1324088708
533,533,553,"00:38:21,181","00:38:22,641","Hey, sweetheart.",American History X (1998).csv,1324088708
534,534,554,"00:38:22,682","00:38:24,851",No. You don't need this. We're not going to hurt you.,American History X (1998).csv,1324088708
535,535,555,"00:38:24,893","00:38:26,478","Please, please! No!",American History X (1998).csv,1324088708
536,536,556,"00:38:29,439","00:38:30,649",You fucking spic!,American History X (1998).csv,1324088708
537,537,557,"00:38:33,568","00:38:36,237",- No! Please! - This bitch deserves it.,American History X (1998).csv,1324088708
538,538,558,"00:38:36,279","00:38:40,533",This bitch stinks. Smells like fish and chips and guacamole.,American History X (1998).csv,1324088708
539,539,559,"00:38:40,575","00:38:42,035",Here we go.,American History X (1998).csv,1324088708
540,540,560_561,"00:38:53,046","00:39:00,512","Goddamn! Get the fuck off me, motherfucker!",American History X (1998).csv,1324088709
541,541,562,"00:39:07,852","00:39:09,396",Viva la Mexico!,American History X (1998).csv,1324088709
542,542,563,"00:39:14,234","00:39:16,236","Have a fucking bean, you fucking beaner!",American History X (1998).csv,1324088709
543,543,564,"00:39:23,910","00:39:27,205",Get some of that in there. Throw it on.,American History X (1998).csv,1324088709
544,544,565,"00:39:27,247","00:39:29,124",That's a great color on you.,American History X (1998).csv,1324088709
545,545,566,"00:39:29,165","00:39:31,084",Now you can get a white woman's job.,American History X (1998).csv,1324088709
546,546,567,"00:39:31,126","00:39:33,128","A little better than this one, huh?",American History X (1998).csv,1324088709
547,547,568,"00:39:33,169","00:39:34,754","Yeah, white.",American History X (1998).csv,1324088709
548,548,569,"00:39:34,796","00:39:36,631",Then you'll move up in the world.,American History X (1998).csv,1324088709
549,549,570_571,"00:39:38,341","00:39:42,721",Asshole! Let's go!,American History X (1998).csv,1324088709
550,550,572,"00:39:42,762","00:39:44,347",Everybody out!,American History X (1998).csv,1324088709
551,551,573,"00:39:44,389","00:39:45,890",Now! Now!,American History X (1998).csv,1324088709
552,552,574,"00:39:48,852","00:39:50,729","All right, let's go!",American History X (1998).csv,1324088709
553,553,575,"00:39:50,770","00:39:52,230",Come on!,American History X (1998).csv,1324088709
554,554,576,"00:39:52,272","00:39:53,857","Come on, let's go.",American History X (1998).csv,1324088709
555,555,577,"00:39:59,029","00:40:02,365","No green card, no fucking work. Comprende?",American History X (1998).csv,1324088709
556,556,578,"00:40:04,784","00:40:05,910",Come on!,American History X (1998).csv,1324088709
557,557,579,"00:40:05,952","00:40:07,954",We're fucking going! Come on!,American History X (1998).csv,1324088709
558,558,580,"00:40:34,314","00:40:38,234","Dad was gone, but things were almost normal again.",American History X (1998).csv,1324088709
559,559,581,"00:40:38,276","00:40:39,986",Derek had a good job.,American History X (1998).csv,1324088709
560,560,582,"00:40:40,028","00:40:41,780",Mom was starting to live a little.,American History X (1998).csv,1324088710
561,561,583,"00:40:41,821","00:40:46,117","Everyone was feeling so good, we just didn't see it coming.",American History X (1998).csv,1324088710
562,562,584,"00:40:46,159","00:40:47,869",Maybe we should've.,American History X (1998).csv,1324088710
563,563,585,"00:40:47,911","00:40:50,205",The irony is that most of the stores...,American History X (1998).csv,1324088710
564,564,586,"00:40:50,246","00:40:52,832",destroyed during the riots were owned by black people.,American History X (1998).csv,1324088710
565,565,587,"00:40:52,874","00:40:55,961","That's stupid, though. Why trash your own neighborhood?",American History X (1998).csv,1324088710
566,566,588,"00:40:56,002","00:40:59,005","Well, that's my point. It's an irrational act.",American History X (1998).csv,1324088710
567,567,589,"00:40:59,040","00:41:01,132",It's like an expression of rage...,American History X (1998).csv,1324088710
568,568,590,"00:41:01,174","00:41:05,136",by people who feel neglected and turned away by the system.,American History X (1998).csv,1324088710
569,569,591,"00:41:05,178","00:41:10,725",It's like we had in Watts or the riots in Chicago in '68.,American History X (1998).csv,1324088710
570,570,592,"00:41:10,767","00:41:12,310",I don't buy that.,American History X (1998).csv,1324088710
571,571,593,"00:41:12,352","00:41:14,813",Calling a riot an irrational expression of rage.,American History X (1998).csv,1324088710
572,572,594,"00:41:14,854","00:41:17,732",That's such a cop-out. It's opportunism at its worst.,American History X (1998).csv,1324088710
573,573,595,"00:41:17,774","00:41:19,985",It's people grabbing any excuse they can find...,American History X (1998).csv,1324088710
574,574,596,"00:41:20,026","00:41:21,861","to go and loot a store, nothing more.",American History X (1998).csv,1324088710
575,575,597,"00:41:21,903","00:41:24,197",The fact that these people ripped off the stores...,American History X (1998).csv,1324088710
576,576,598,"00:41:24,239","00:41:26,199","in their own communities, all that reflects...",American History X (1998).csv,1324088710
577,577,599,"00:41:26,241","00:41:29,202",is that they have no respect for the law at all...,American History X (1998).csv,1324088710
578,578,600,"00:41:29,237","00:41:31,830",and certainly no concept of community...,American History X (1998).csv,1324088710
579,579,601,"00:41:31,871","00:41:33,540",or civic responsibility.,American History X (1998).csv,1324088710
580,580,602,"00:41:33,581","00:41:34,749",Now wait a minute.,American History X (1998).csv,1324088711
581,581,603,"00:41:34,791","00:41:37,335","White people commit crimes against white people, too.",American History X (1998).csv,1324088711
582,582,604,"00:41:37,377","00:41:40,839","Yeah, but they're not offing each other in record numbers.",American History X (1998).csv,1324088711
583,583,605,"00:41:40,880","00:41:42,841","Look at the statistics, for Christ's sake.",American History X (1998).csv,1324088711
584,584,606,"00:41:42,882","00:41:45,010",One in every three black males...,American History X (1998).csv,1324088711
585,585,607,"00:41:45,051","00:41:47,387",is in some phase of the correctional system.,American History X (1998).csv,1324088711
586,586,608,"00:41:47,429","00:41:48,680",Is that a coincidence...,American History X (1998).csv,1324088711
587,587,609,"00:41:48,722","00:41:51,558",or do these people have a racial commitment to crime?,American History X (1998).csv,1324088711
588,588,610,"00:41:51,599","00:41:53,893",Not only that. They're proud of it.,American History X (1998).csv,1324088711
589,589,611,"00:41:53,935","00:41:56,062",Maybe it says something about prejudice...,American History X (1998).csv,1324088711
590,590,612,"00:41:56,104","00:41:57,272",in the judicial system.,American History X (1998).csv,1324088711
591,591,613,"00:41:57,314","00:41:59,566",If you want to talk about criminal statistics...,American History X (1998).csv,1324088711
592,592,614,"00:41:59,607","00:42:03,111",take a look at the social inequalities that produce them.,American History X (1998).csv,1324088711
593,593,615,"00:42:03,153","00:42:05,196",That's exactly what I hate.,American History X (1998).csv,1324088711
594,594,616,"00:42:05,238","00:42:08,325",You're taking one thing and calling it something else...,American History X (1998).csv,1324088711
595,595,617,"00:42:08,366","00:42:10,744",and just alleviating the responsibility...,American History X (1998).csv,1324088711
596,596,618,"00:42:10,785","00:42:12,370",these people have for their own actions.,American History X (1998).csv,1324088711
597,597,619,"00:42:12,412","00:42:15,790","It's like saying, it's not a riot, it's rage.",American History X (1998).csv,1324088711
598,598,620,"00:42:15,832","00:42:19,377","It's not crime, it's poverty. That's just nonsense.",American History X (1998).csv,1324088711
599,599,621,"00:42:19,419","00:42:21,338",It's exactly what happened in this trial...,American History X (1998).csv,1324088711
600,600,622,"00:42:21,379","00:42:23,131",because the media twisted things around...,American History X (1998).csv,1324088712
601,601,623,"00:42:23,173","00:42:25,842",so people got all focused on these cops...,American History X (1998).csv,1324088712
602,602,624,"00:42:25,884","00:42:27,218",and whether or not they were going to get convicted...,American History X (1998).csv,1324088712
603,603,625,"00:42:27,260","00:42:30,388",and whether Rodney King's civil rights had been violated.,American History X (1998).csv,1324088712
604,604,626,"00:42:30,430","00:42:32,641",Everybody lost sight of old Rodney King himself.,American History X (1998).csv,1324088712
605,605,627,"00:42:32,682","00:42:35,769",The guy's a multiple felon by his own admission.,American History X (1998).csv,1324088712
606,606,628,"00:42:35,810","00:42:37,646",He's high as a goddamn kite...,American History X (1998).csv,1324088712
607,607,629,"00:42:37,687","00:42:40,357",driving 120 miles an hour down the highway.,American History X (1998).csv,1324088712
608,608,630,"00:42:40,398","00:42:42,400",He gets pulled over by a bunch of cops...,American History X (1998).csv,1324088712
609,609,631,"00:42:42,442","00:42:43,902",and he attacks them.,American History X (1998).csv,1324088712
610,610,632,"00:42:43,943","00:42:45,236",He attacked police officers.,American History X (1998).csv,1324088712
611,611,633,"00:42:45,278","00:42:46,745","That's the bottom line, and he walked.",American History X (1998).csv,1324088712
612,612,634,"00:42:46,780","00:42:49,115",And there's some yahoo there with a video camera...,American History X (1998).csv,1324088712
613,613,635,"00:42:49,157","00:42:50,533",who turned it on halfway through...,American History X (1998).csv,1324088712
614,614,636,"00:42:50,575","00:42:52,911",so that all we see is them hitting him.,American History X (1998).csv,1324088712
615,615,637,"00:42:52,953","00:42:56,581",You got Powell and Koon cracking him with billy clubs...,American History X (1998).csv,1324088712
616,616,638,"00:42:56,623","00:42:58,875",and Briseno's kicking him in the back of the skull...,American History X (1998).csv,1324088712
617,617,639,"00:42:58,917","00:43:00,293","so it looks severe, you know?",American History X (1998).csv,1324088712
618,618,640_641,"00:43:00,335","00:43:03,672","People are going, ""Oh, this poor guy."" This poor guy who attacked four cops...",American History X (1998).csv,1324088712
619,619,642,"00:43:03,713","00:43:05,548",and those cops end up on the stand...,American History X (1998).csv,1324088712
620,620,643,"00:43:05,590","00:43:10,178",defending themselves for using standard textbook procedures.,American History X (1998).csv,1324088713
621,621,644,"00:43:10,220","00:43:12,305",I don't think the tapes showed that at all.,American History X (1998).csv,1324088713
622,622,645,"00:43:12,347","00:43:15,433",You didn't think so? And you're an authority?,American History X (1998).csv,1324088713
623,623,646,"00:43:15,475","00:43:17,769","Murray, what do you think?",American History X (1998).csv,1324088713
624,624,647,"00:43:19,479","00:43:23,400",I did think the police used their clubs rather excessively.,American History X (1998).csv,1324088713
625,625,648,"00:43:23,441","00:43:25,110",Who are you to say what's excessive?,American History X (1998).csv,1324088713
626,626,649,"00:43:25,151","00:43:26,820",I think it was totally appropriate.,American History X (1998).csv,1324088713
627,627,650,"00:43:26,861","00:43:29,948",They're in a better position to make that call than you are.,American History X (1998).csv,1324088713
628,628,651,"00:43:29,990","00:43:33,785","We, as society, grant cops a certain amount of authority...",American History X (1998).csv,1324088713
629,629,652,"00:43:33,827","00:43:35,996","to make those calls, because we acknowledge...",American History X (1998).csv,1324088713
630,630,653,"00:43:36,037","00:43:38,248",that their job is difficult and dangerous.,American History X (1998).csv,1324088713
631,631,654,"00:43:38,290","00:43:42,168",Very few people respect that and respect that authority.,American History X (1998).csv,1324088713
632,632,655,"00:43:42,203","00:43:45,088",Look who's talking about respect-Mr. Junior KKK.,American History X (1998).csv,1324088713
633,633,656_657,"00:43:45,130","00:43:50,302",What? You want to go to college? Learn to listen.,American History X (1998).csv,1324088713
634,634,658,"00:43:50,343","00:43:53,638",I didn't say I respect the laws. I acknowledge a cop's authority.,American History X (1998).csv,1324088713
635,635,659,"00:43:53,680","00:43:57,225",I don't respect laws that let Rodney King back on the street.,American History X (1998).csv,1324088713
636,636,660,"00:43:57,267","00:44:00,562","Second, I am not a member of a low-rent...",American History X (1998).csv,1324088713
637,637,661,"00:44:00,603","00:44:04,733",disorganized bunch of rednecks like the fucking KKK. Please.,American History X (1998).csv,1324088713
638,638,662,"00:44:04,774","00:44:07,527",So take your head out of your ass.,American History X (1998).csv,1324088713
639,639,663,"00:44:07,569","00:44:09,362",You've gotten off the point.,American History X (1998).csv,1324088713
640,640,664,"00:44:09,404","00:44:11,990",I had a point. That wasn't even the point.,American History X (1998).csv,1324088714
641,641,665,"00:44:12,032","00:44:13,950",Do you have one? What is your point?,American History X (1998).csv,1324088714
642,642,666,"00:44:13,992","00:44:15,744","All right, think about this.",American History X (1998).csv,1324088714
643,643,667,"00:44:15,785","00:44:18,288",If Danny was walking across the street that night...,American History X (1998).csv,1324088714
644,644,668_669,"00:44:18,330","00:44:21,666",and Rodney King plowed into him- Can we drop this Rodney King thing?,American History X (1998).csv,1324088714
645,645,670,"00:44:31,468","00:44:33,094",Who would like some dessert?,American History X (1998).csv,1324088714
646,646,671,"00:44:34,929","00:44:36,014",We're having a discussion.,American History X (1998).csv,1324088714
647,647,672,"00:44:36,056","00:44:38,391","We're having a nice discussion, right?",American History X (1998).csv,1324088714
648,648,673,"00:44:38,433","00:44:39,893",If Rodney King had been driving along...,American History X (1998).csv,1324088714
649,649,674,"00:44:39,934","00:44:41,936",hopped up on PCP and had killed Danny...,American History X (1998).csv,1324088714
